_id,Age,Driving_License,Region_Code,Previously_Insured,Annual_Premium,Policy_Sales_Channel,Vintage,Response
68b3ba1633a7772ba01c2411,44,1,39.0,0,30014.0,124.0,250,1
68b3ba1633a7772ba01c2c35,36,1,36.0,0,2630.0,157.0,275,1
68b3ba1733a7772ba01f839c,28,1,2.0,1,2630.0,160.0,274,0
68b3ba1733a7772ba01ccc05,43,1,8.0,0,38416.0,124.0,107,0
68b3ba1733a7772ba01de41d,43,1,28.0,0,33608.0,52.0,49,0
68b3ba1733a7772ba01f8b5a,25,1,8.0,1,82979.0,152.0,175,0
68b3ba1733a7772ba01efc1f,25,1,28.0,0,36095.0,152.0,217,1
68b3ba1633a7772ba01a276a,68,1,31.0,1,2630.0,30.0,45,0
68b3ba1733a7772ba01ef364,61,1,28.0,0,47381.0,124.0,252,1
68b3ba1733a7772ba01f57f5,53,1,45.0,1,37166.0,26.0,240,0
68b3ba1633a7772ba01c435d,51,1,35.0,1,26440.0,116.0,228,0
68b3ba1733a7772ba01e343b,48,1,28.0,1,38274.0,26.0,298,0
68b3ba1733a7772ba01e16b3,25,1,28.0,1,33391.0,152.0,179,0
68b3ba1633a7772ba01bf9a4,21,1,8.0,1,41019.0,160.0,151,0
68b3ba1733a7772ba01f5677,26,1,17.0,1,37894.0,152.0,221,0
68b3ba1633a7772ba01ba572,24,1,39.0,0,32594.0,151.0,152,0
68b3ba1733a7772ba01dca80,62,1,36.0,0,33160.0,26.0,34,0
68b3ba1633a7772ba01c4bda,69,1,28.0,0,36998.0,26.0,191,0
68b3ba1733a7772ba01d1bae,64,1,36.0,0,2630.0,3.0,16,0
68b3ba1733a7772ba01da0fa,34,1,40.0,0,2630.0,152.0,271,0
68b3ba1733a7772ba01e9629,20,1,47.0,0,23663.0,160.0,241,0
68b3ba1633a7772ba01a9c44,46,1,41.0,0,2630.0,124.0,122,0
68b3ba1733a7772ba01f5060,61,1,26.0,1,36974.0,124.0,289,0
68b3ba1733a7772ba01fa4e7,68,1,28.0,0,67450.0,3.0,16,1
68b3ba1733a7772ba01f770b,27,1,33.0,0,2630.0,124.0,133,0
68b3ba1733a7772ba01f7ab1,52,1,29.0,0,36129.0,26.0,249,0
68b3ba1733a7772ba01cdb60,23,1,33.0,1,42563.0,151.0,214,0
68b3ba1733a7772ba01d9cc8,68,1,28.0,0,60705.0,26.0,192,0
68b3ba1633a7772ba01a9876,45,1,31.0,0,2630.0,156.0,259,0
68b3ba1633a7772ba01b7d4d,23,1,8.0,1,2630.0,152.0,196,0
68b3ba1733a7772ba01f8154,30,1,28.0,0,28114.0,124.0,290,1
68b3ba1633a7772ba01bcf1b,21,1,8.0,0,22934.0,160.0,96,1
68b3ba1733a7772ba01f934d,52,1,28.0,0,40035.0,4.0,194,1
68b3ba1733a7772ba01f6d1b,54,1,35.0,0,30144.0,26.0,109,0
68b3ba1633a7772ba01aeeb2,59,1,48.0,1,2630.0,15.0,249,0
68b3ba1633a7772ba01bbb42,25,1,28.0,1,37252.0,152.0,100,0
68b3ba1733a7772ba01ead3d,25,1,11.0,1,29391.0,152.0,55,0
68b3ba1733a7772ba01cec33,25,1,23.0,1,31395.0,152.0,260,0
68b3ba1733a7772ba01dde77,72,1,28.0,1,39680.0,26.0,198,0
68b3ba1733a7772ba01e54b3,22,1,40.0,0,33172.0,152.0,188,0
68b3ba1733a7772ba01d1bd6,23,1,30.0,1,28976.0,152.0,34,0
68b3ba1733a7772ba01f0994,28,1,28.0,1,25339.0,152.0,88,0
68b3ba1733a7772ba01e7252,39,1,41.0,1,40156.0,120.0,71,0
68b3ba1733a7772ba01e8fd1,29,1,18.0,0,26227.0,152.0,187,0
68b3ba1733a7772ba01cfc25,58,1,28.0,0,2630.0,157.0,287,0
68b3ba1733a7772ba01ca681,27,1,29.0,1,28918.0,152.0,37,0
68b3ba1733a7772ba01e590e,45,1,12.0,0,2630.0,156.0,203,1
68b3ba1633a7772ba01c7bac,20,1,8.0,1,33561.0,160.0,237,0
68b3ba1733a7772ba01d5da5,39,1,28.0,0,31623.0,124.0,86,0
68b3ba1633a7772ba01a6439,23,1,28.0,0,40326.0,26.0,128,0
68b3ba1633a7772ba01a50f4,78,1,48.0,0,2630.0,15.0,65,1
68b3ba1633a7772ba01ab06a,40,1,28.0,0,26074.0,26.0,77,0
68b3ba1633a7772ba01acff7,24,1,41.0,1,29601.0,152.0,235,0
68b3ba1733a7772ba01e76cb,63,1,28.0,0,37458.0,26.0,86,0
68b3ba1633a7772ba01b7df7,78,1,8.0,0,2630.0,25.0,248,0
68b3ba1633a7772ba01c4c82,61,1,28.0,0,2630.0,157.0,77,0
68b3ba1733a7772ba01de95b,46,1,15.0,1,41272.0,26.0,236,0
68b3ba1733a7772ba01e9784,43,1,28.0,0,44641.0,152.0,241,1
68b3ba1633a7772ba01aa09f,75,1,18.0,1,2630.0,3.0,296,0
68b3ba1733a7772ba01e2bb4,39,1,11.0,1,27283.0,154.0,268,1
68b3ba1733a7772ba01e0b6a,28,1,30.0,1,36501.0,26.0,172,0
68b3ba1733a7772ba01eeea1,21,1,3.0,1,31287.0,152.0,261,0
68b3ba1633a7772ba01baa3b,42,1,30.0,1,43081.0,124.0,290,0
68b3ba1733a7772ba01e4548,25,1,26.0,1,43279.0,152.0,238,0
68b3ba1733a7772ba01f9380,51,1,11.0,0,2630.0,156.0,54,0
68b3ba1633a7772ba01c5427,21,1,7.0,1,28434.0,160.0,178,0
68b3ba1733a7772ba01dc7a8,35,1,28.0,1,49290.0,26.0,192,0
68b3ba1633a7772ba01b39e9,22,1,28.0,1,64301.0,152.0,200,0
68b3ba1633a7772ba01c1b91,29,1,28.0,0,35149.0,163.0,24,0
68b3ba1733a7772ba01f45d5,36,1,3.0,0,77711.0,124.0,266,1
68b3ba1733a7772ba01ee04c,77,1,8.0,1,38520.0,30.0,151,0
68b3ba1633a7772ba01b6722,44,1,24.0,0,27560.0,124.0,52,1
68b3ba1733a7772ba01f58f3,66,1,15.0,0,32985.0,124.0,215,0
68b3ba1733a7772ba01e9b54,50,1,28.0,1,39454.0,124.0,58,0
68b3ba1633a7772ba01a1645,21,1,33.0,0,2630.0,160.0,109,0
68b3ba1733a7772ba01d0275,40,1,10.0,0,19686.0,124.0,277,1
68b3ba1733a7772ba01cf3dd,22,1,46.0,1,24801.0,152.0,124,0
68b3ba1733a7772ba01dac4d,23,1,11.0,1,20391.0,152.0,228,0
68b3ba1733a7772ba01ec301,28,1,6.0,1,27347.0,152.0,108,0
68b3ba1733a7772ba01c9179,31,1,19.0,1,23800.0,152.0,112,0
68b3ba1733a7772ba01f1233,53,1,24.0,0,2630.0,156.0,227,0
68b3ba1633a7772ba01bfde7,48,1,8.0,0,48296.0,26.0,230,0
68b3ba1633a7772ba01bd643,27,1,25.0,1,26821.0,152.0,121,0
68b3ba1633a7772ba01a7bec,60,1,28.0,0,46594.0,55.0,23,0
68b3ba1733a7772ba01ce9c8,45,1,28.0,0,28292.0,26.0,266,1
68b3ba1733a7772ba01ce51e,24,1,41.0,1,28523.0,152.0,107,0
68b3ba1633a7772ba01b7aa5,26,1,15.0,1,28994.0,152.0,39,0
68b3ba1733a7772ba01db614,58,1,28.0,0,51769.0,26.0,243,0
68b3ba1733a7772ba01f46ed,42,1,46.0,0,28220.0,124.0,246,0
68b3ba1733a7772ba01eb242,43,1,24.0,0,27428.0,156.0,59,0
68b3ba1633a7772ba01c4f01,28,1,3.0,0,19162.0,156.0,139,0
68b3ba1633a7772ba01c4cdf,48,1,28.0,0,42802.0,26.0,27,0
68b3ba1633a7772ba01b2cf5,60,1,36.0,0,2630.0,124.0,250,0
68b3ba1633a7772ba01af284,57,1,30.0,0,2630.0,156.0,39,1
68b3ba1733a7772ba01ef24d,38,1,33.0,1,19960.0,152.0,155,0
68b3ba1733a7772ba01ec51e,24,1,45.0,1,25278.0,152.0,66,0
68b3ba1633a7772ba01c1e54,44,1,3.0,0,29364.0,26.0,134,1
68b3ba1733a7772ba01de55f,27,1,41.0,1,30123.0,152.0,220,0
68b3ba1633a7772ba01a8509,26,1,18.0,1,32850.0,152.0,34,0
68b3ba1733a7772ba01e3b36,24,1,47.0,1,26322.0,152.0,173,0
68b3ba1733a7772ba01ed2ca,48,1,41.0,1,22020.0,26.0,254,0
68b3ba1733a7772ba01f51b2,75,1,25.0,0,30157.0,124.0,137,0
68b3ba1633a7772ba01ad476,44,1,8.0,0,46380.0,7.0,46,1
68b3ba1633a7772ba01a904f,25,1,41.0,1,27226.0,152.0,230,0
68b3ba1733a7772ba01eca81,20,1,27.0,1,2630.0,160.0,113,0
68b3ba1633a7772ba01b898c,43,1,28.0,0,37284.0,26.0,178,1
68b3ba1733a7772ba01ec884,24,1,8.0,1,53967.0,152.0,169,0
68b3ba1733a7772ba01f025a,21,1,15.0,1,28232.0,152.0,275,0
68b3ba1733a7772ba01cebb4,52,1,48.0,0,2630.0,124.0,227,0
68b3ba1733a7772ba01d0215,72,1,28.0,0,25189.0,26.0,143,1
68b3ba1633a7772ba01b7428,48,1,28.0,0,30060.0,125.0,42,0
68b3ba1733a7772ba01e5a9a,26,1,36.0,0,40788.0,152.0,207,1
68b3ba1733a7772ba01f2325,24,1,14.0,1,38303.0,152.0,256,0
68b3ba1733a7772ba01deab4,57,1,15.0,1,39041.0,26.0,267,0
68b3ba1733a7772ba01f4672,28,1,4.0,1,28859.0,152.0,65,0
68b3ba1633a7772ba01b200f,28,1,28.0,1,29675.0,152.0,213,0
68b3ba1733a7772ba01dee5d,57,1,28.0,1,2630.0,26.0,271,0
68b3ba1633a7772ba01bbc7d,61,1,28.0,1,44360.0,60.0,161,0
68b3ba1733a7772ba01d1a00,29,1,30.0,1,23486.0,152.0,177,0
68b3ba1633a7772ba01be7f6,23,1,11.0,1,28847.0,152.0,292,0
68b3ba1733a7772ba01d3011,22,1,6.0,1,38375.0,152.0,247,0
68b3ba1733a7772ba01cab92,22,1,29.0,1,37272.0,152.0,14,0
68b3ba1733a7772ba01eb4e8,24,1,15.0,1,28209.0,151.0,271,0
68b3ba1733a7772ba01db343,22,1,33.0,1,34524.0,152.0,245,0
68b3ba1633a7772ba01a5d2d,22,1,46.0,1,28233.0,152.0,11,0
68b3ba1633a7772ba01c608e,53,1,28.0,0,42300.0,26.0,210,1
68b3ba1733a7772ba01effa0,45,1,39.0,1,50712.0,26.0,291,0
68b3ba1633a7772ba01a9afb,77,1,8.0,0,77769.0,124.0,231,0
68b3ba1733a7772ba01d3f66,21,1,46.0,1,2630.0,152.0,41,0
68b3ba1733a7772ba01d64b4,42,1,28.0,1,40112.0,26.0,107,0
68b3ba1633a7772ba01a58ef,23,1,47.0,1,26272.0,152.0,123,0
68b3ba1633a7772ba01c2042,33,1,8.0,1,34983.0,152.0,233,0
68b3ba1633a7772ba01b1246,23,1,15.0,1,28137.0,152.0,177,0
68b3ba1633a7772ba01c53ac,28,1,35.0,0,2630.0,157.0,81,0
68b3ba1633a7772ba01a2fa1,38,1,29.0,0,2630.0,124.0,46,0
68b3ba1633a7772ba01b5150,63,1,33.0,1,2630.0,124.0,294,0
68b3ba1733a7772ba01d2ef8,25,1,15.0,0,34299.0,152.0,290,0
68b3ba1633a7772ba01a2d55,36,1,36.0,0,2630.0,156.0,133,0
68b3ba1633a7772ba01b5043,49,1,41.0,1,34553.0,31.0,221,0
68b3ba1733a7772ba01f7c38,60,1,28.0,1,54905.0,124.0,23,0
68b3ba1733a7772ba01fcb0b,20,1,34.0,0,2630.0,163.0,134,0
68b3ba1633a7772ba01be97c,53,1,8.0,0,49618.0,26.0,222,1
68b3ba1633a7772ba01ac130,53,1,1.0,0,2630.0,124.0,232,0
68b3ba1633a7772ba01bd794,43,1,28.0,0,45809.0,124.0,276,0
68b3ba1633a7772ba01aa91f,31,1,28.0,1,41198.0,29.0,161,0
68b3ba1633a7772ba01b80a5,37,1,28.0,0,49821.0,124.0,88,0
68b3ba1633a7772ba01a5283,24,1,36.0,1,38205.0,152.0,18,0
68b3ba1633a7772ba01b3616,48,1,28.0,1,43037.0,26.0,36,0
68b3ba1633a7772ba01a8b2c,46,1,50.0,1,31265.0,8.0,27,0
68b3ba1733a7772ba01f003c,49,1,19.0,0,2630.0,1.0,155,0
68b3ba1633a7772ba01bb226,22,1,12.0,0,22766.0,152.0,121,0
68b3ba1633a7772ba01a189a,23,1,8.0,1,28350.0,160.0,292,0
68b3ba1633a7772ba01abda8,35,1,28.0,0,48372.0,29.0,266,0
68b3ba1733a7772ba01ce1ae,68,1,28.0,0,42390.0,29.0,232,0
68b3ba1633a7772ba01c0341,49,1,41.0,1,37636.0,124.0,152,0
68b3ba1633a7772ba01b86ad,45,1,47.0,0,46286.0,124.0,36,0
68b3ba1633a7772ba01a4cf0,40,1,28.0,0,2630.0,122.0,29,1
68b3ba1733a7772ba01cd25e,36,1,41.0,1,2630.0,26.0,234,0
68b3ba1733a7772ba01d438e,23,1,27.0,1,22542.0,152.0,291,0
68b3ba1733a7772ba01ccc40,22,1,41.0,1,35656.0,152.0,295,0
68b3ba1733a7772ba01de460,35,1,28.0,0,33653.0,3.0,279,0
68b3ba1733a7772ba01eef8c,29,1,8.0,1,33704.0,152.0,90,0
68b3ba1733a7772ba01dcb4e,60,1,43.0,0,29447.0,26.0,270,0
68b3ba1733a7772ba01dbba7,29,1,45.0,1,28350.0,152.0,28,0
68b3ba1733a7772ba01df1b1,22,1,28.0,0,29960.0,152.0,156,1
68b3ba1633a7772ba01abb37,50,1,28.0,0,21330.0,124.0,188,1
68b3ba1733a7772ba01f1ff0,29,1,26.0,0,31802.0,152.0,270,1
68b3ba1633a7772ba01a24a9,26,1,46.0,0,29840.0,163.0,129,0
68b3ba1733a7772ba01c9061,24,1,41.0,1,31523.0,152.0,188,0
68b3ba1633a7772ba01abea7,63,1,49.0,0,33117.0,154.0,157,0
68b3ba1733a7772ba01f7471,51,1,38.0,0,2630.0,26.0,100,0
68b3ba1633a7772ba01b34bd,21,1,30.0,1,24757.0,160.0,55,0
68b3ba1733a7772ba01d912d,21,1,28.0,1,28015.0,152.0,132,0
68b3ba1733a7772ba01ddcc5,50,1,38.0,1,2630.0,124.0,140,0
68b3ba1733a7772ba01e0a3f,39,1,11.0,0,24789.0,124.0,97,1
68b3ba1633a7772ba01b373a,40,1,28.0,0,39562.0,61.0,144,0
68b3ba1633a7772ba01ab394,34,1,3.0,0,25412.0,124.0,279,0
68b3ba1733a7772ba01dd4fb,66,1,28.0,0,2630.0,152.0,35,0
68b3ba1633a7772ba01b7aca,25,1,45.0,1,24098.0,152.0,194,0
68b3ba1733a7772ba01cd9aa,25,1,36.0,0,34118.0,152.0,120,0
68b3ba1733a7772ba01fccce,28,1,47.0,0,24961.0,154.0,164,1
68b3ba1733a7772ba01ed175,78,1,43.0,0,2630.0,26.0,278,1
68b3ba1733a7772ba01cbdb4,55,1,28.0,0,33439.0,122.0,64,0
68b3ba1733a7772ba01dafd8,69,1,28.0,0,2630.0,122.0,181,0
68b3ba1733a7772ba01dfc57,47,1,2.0,1,32907.0,152.0,188,0
68b3ba1733a7772ba01e48e1,34,1,13.0,0,29916.0,26.0,149,0
68b3ba1633a7772ba01ad0d2,32,1,14.0,1,48159.0,152.0,40,0
68b3ba1733a7772ba01f49b2,24,1,10.0,0,34808.0,152.0,248,1
68b3ba1733a7772ba01f3091,51,1,8.0,0,29214.0,26.0,128,0
68b3ba1733a7772ba01e3dc8,64,1,38.0,1,29425.0,124.0,93,0
68b3ba1633a7772ba01b2ea0,38,1,43.0,1,28360.0,124.0,142,0
68b3ba1733a7772ba01f86e2,26,1,41.0,0,42761.0,152.0,242,0
68b3ba1633a7772ba01c13f9,56,1,50.0,1,36878.0,8.0,93,0
68b3ba1733a7772ba01e4ae5,29,1,32.0,1,33889.0,152.0,131,0
68b3ba1633a7772ba01bde5c,24,1,15.0,0,38423.0,152.0,23,0
68b3ba1633a7772ba01c546e,47,1,28.0,0,53544.0,124.0,129,1
68b3ba1633a7772ba01c34ca,21,1,2.0,0,30301.0,152.0,167,0
68b3ba1733a7772ba01d3247,25,1,29.0,1,2630.0,152.0,194,0
68b3ba1733a7772ba01dbe31,41,1,28.0,0,33988.0,26.0,205,0
68b3ba1733a7772ba01f0b5a,22,1,28.0,0,58086.0,152.0,153,0
68b3ba1633a7772ba01ae1b9,24,1,11.0,1,28439.0,152.0,35,0
68b3ba1733a7772ba01f773d,38,1,48.0,0,2630.0,156.0,87,0
68b3ba1733a7772ba01d9a8b,27,1,14.0,1,32739.0,152.0,175,0
68b3ba1633a7772ba01c6d30,29,1,30.0,0,33845.0,152.0,22,0
68b3ba1633a7772ba01c18e7,31,1,8.0,1,36985.0,152.0,51,0
68b3ba1633a7772ba01c36a3,39,1,15.0,0,2630.0,124.0,185,0
68b3ba1733a7772ba01eadd2,68,1,8.0,1,33612.0,7.0,161,0
68b3ba1733a7772ba01ce1b6,22,1,32.0,1,2630.0,152.0,134,0
68b3ba1633a7772ba01ba824,35,1,28.0,0,39216.0,26.0,256,0
68b3ba1633a7772ba01c82b2,26,1,11.0,1,21542.0,152.0,199,0
68b3ba1733a7772ba01f9c4d,44,1,28.0,0,2630.0,26.0,42,0
68b3ba1633a7772ba01a5934,24,1,33.0,1,34604.0,152.0,105,0
68b3ba1733a7772ba01ec609,25,1,36.0,1,70335.0,152.0,297,0
68b3ba1733a7772ba01ee574,22,1,15.0,1,34276.0,160.0,266,0
68b3ba1633a7772ba01c4c33,75,1,28.0,0,56360.0,26.0,220,0
68b3ba1633a7772ba01aad50,23,1,23.0,1,29244.0,152.0,191,0
68b3ba1733a7772ba01dedba,47,1,28.0,1,27905.0,152.0,134,0
68b3ba1633a7772ba01a44ef,23,1,8.0,1,51698.0,152.0,54,0
68b3ba1733a7772ba01e0850,48,1,8.0,0,2630.0,154.0,98,1
68b3ba1633a7772ba01b5e57,23,1,14.0,1,27497.0,152.0,246,0
68b3ba1733a7772ba01e0847,23,1,46.0,0,30759.0,152.0,243,0
68b3ba1733a7772ba01c9c34,38,1,10.0,0,15260.0,152.0,134,0
68b3ba1733a7772ba01d9033,38,1,46.0,0,32712.0,124.0,108,0
68b3ba1733a7772ba01d38df,46,1,8.0,0,37833.0,154.0,42,0
68b3ba1733a7772ba01dba3f,34,1,31.0,1,2630.0,26.0,70,0
68b3ba1633a7772ba01aacda,24,1,3.0,0,21652.0,160.0,137,0
68b3ba1733a7772ba01d4702,34,1,45.0,0,30058.0,160.0,242,0
68b3ba1733a7772ba01d30d5,20,1,49.0,0,37062.0,160.0,159,0
68b3ba1633a7772ba01bc948,38,1,28.0,1,39712.0,26.0,293,0
68b3ba1733a7772ba01cdd70,38,1,23.0,0,25230.0,124.0,270,0
68b3ba1733a7772ba01de878,26,1,47.0,1,32536.0,152.0,295,0
68b3ba1733a7772ba01e1a73,79,1,8.0,0,2630.0,26.0,120,0
68b3ba1733a7772ba01fcd3c,38,1,28.0,0,52742.0,26.0,165,1
68b3ba1633a7772ba01b0067,22,1,13.0,0,27410.0,152.0,161,0
68b3ba1733a7772ba01d7375,52,1,48.0,0,2630.0,26.0,58,0
68b3ba1733a7772ba01e4703,59,1,46.0,0,25051.0,124.0,21,0
68b3ba1633a7772ba01aedf3,30,1,8.0,0,41314.0,124.0,128,1
68b3ba1633a7772ba01c5410,29,1,28.0,1,40085.0,152.0,122,0
68b3ba1733a7772ba01cc2b7,64,1,8.0,0,54047.0,124.0,214,0
68b3ba1733a7772ba01e2418,26,1,14.0,1,25113.0,152.0,104,0
68b3ba1733a7772ba01fb894,22,1,36.0,1,35086.0,152.0,242,0
68b3ba1733a7772ba01f904c,23,1,46.0,0,37127.0,152.0,16,0
68b3ba1733a7772ba01f3254,25,1,11.0,1,41600.0,152.0,205,0
68b3ba1733a7772ba01e6751,26,1,15.0,1,25690.0,152.0,167,0
68b3ba1633a7772ba01b06fa,77,1,28.0,1,59933.0,26.0,295,0
68b3ba1633a7772ba01c1744,24,1,8.0,1,24630.0,152.0,206,0
68b3ba1733a7772ba01de1ff,23,1,41.0,1,20466.0,160.0,248,0
68b3ba1633a7772ba01a631c,24,1,17.0,0,34295.0,152.0,195,1
68b3ba1733a7772ba01e342d,20,1,11.0,0,28495.0,152.0,176,0
68b3ba1633a7772ba01b3b5e,23,1,41.0,1,30045.0,152.0,57,0
68b3ba1733a7772ba01d1245,30,1,41.0,1,26896.0,152.0,36,0
68b3ba1633a7772ba01bc34c,65,1,19.0,0,26042.0,124.0,246,1
68b3ba1633a7772ba01b6024,40,1,21.0,1,2630.0,157.0,143,0
68b3ba1633a7772ba01a3282,24,1,47.0,1,24959.0,152.0,86,0
68b3ba1633a7772ba01c2ba4,25,1,28.0,1,26558.0,26.0,159,0
68b3ba1733a7772ba01e50b5,26,1,28.0,1,46149.0,152.0,134,0
68b3ba1633a7772ba01c84a4,25,1,43.0,0,22563.0,160.0,267,0
68b3ba1733a7772ba01dbd53,25,1,41.0,1,24274.0,152.0,114,0
68b3ba1733a7772ba01d06c4,76,1,28.0,0,22624.0,26.0,31,1
68b3ba1633a7772ba01bc51d,23,1,8.0,1,42863.0,152.0,101,0
68b3ba1733a7772ba01e313d,72,1,28.0,1,63759.0,26.0,296,0
68b3ba1633a7772ba01bf882,56,1,4.0,0,31135.0,25.0,50,0
68b3ba1633a7772ba01bbd7c,35,1,1.0,0,2630.0,156.0,207,0
68b3ba1733a7772ba01c90dd,25,1,11.0,1,25871.0,152.0,88,0
68b3ba1633a7772ba01c3620,22,1,21.0,1,25589.0,152.0,252,0
68b3ba1733a7772ba01e407f,39,1,28.0,1,31209.0,120.0,256,0
68b3ba1733a7772ba01f72a7,23,1,30.0,1,33834.0,152.0,292,0
68b3ba1633a7772ba01a3314,42,1,41.0,0,33585.0,26.0,59,0
68b3ba1633a7772ba01c392f,35,1,8.0,1,39369.0,124.0,19,0
68b3ba1733a7772ba01d5db5,35,1,11.0,0,2630.0,156.0,47,0
68b3ba1733a7772ba01d7eeb,24,1,8.0,1,29866.0,152.0,215,0
68b3ba1733a7772ba01fb328,23,1,41.0,1,24454.0,152.0,235,0
68b3ba1733a7772ba01ed580,46,1,28.0,0,34112.0,26.0,259,0
68b3ba1633a7772ba01b9f78,33,1,8.0,0,38341.0,124.0,234,0
68b3ba1733a7772ba01de0e6,49,1,35.0,0,28571.0,26.0,232,1
68b3ba1733a7772ba01f3572,46,1,28.0,0,37353.0,124.0,295,0
68b3ba1633a7772ba01c3061,54,1,46.0,0,2630.0,124.0,76,0
68b3ba1733a7772ba01e0e68,25,1,30.0,1,28147.0,152.0,222,0
68b3ba1733a7772ba01f4953,35,1,29.0,1,2630.0,152.0,219,0
68b3ba1733a7772ba01e4951,49,1,28.0,1,32709.0,26.0,249,0
68b3ba1733a7772ba01f5026,37,1,25.0,0,29718.0,156.0,138,0
68b3ba1633a7772ba01bbb71,45,1,41.0,0,54281.0,124.0,272,1
68b3ba1633a7772ba01a4402,28,1,45.0,1,38783.0,152.0,144,0
68b3ba1733a7772ba01f10bc,69,1,50.0,0,27131.0,8.0,259,0
68b3ba1733a7772ba01fc31c,55,1,32.0,0,21320.0,152.0,144,0
68b3ba1633a7772ba01c1180,23,1,46.0,1,23857.0,152.0,217,0
68b3ba1633a7772ba01b12ea,22,1,15.0,0,20782.0,152.0,114,1
68b3ba1633a7772ba01b550b,27,1,11.0,1,30023.0,152.0,18,0
68b3ba1633a7772ba01b4b2d,50,1,28.0,1,42919.0,26.0,115,0
68b3ba1733a7772ba01e0e06,30,1,37.0,1,33875.0,152.0,253,0
68b3ba1733a7772ba01d5ccd,25,1,28.0,0,34477.0,152.0,298,1
68b3ba1733a7772ba01ce600,76,1,28.0,0,25970.0,124.0,239,0
68b3ba1633a7772ba01b6d1f,73,1,28.0,0,2630.0,156.0,62,1
68b3ba1733a7772ba01cec0d,24,1,11.0,1,34691.0,152.0,276,0
68b3ba1633a7772ba01c3c6a,28,1,37.0,1,23258.0,152.0,177,0
68b3ba1733a7772ba01ddea4,48,1,28.0,0,42050.0,26.0,94,1
68b3ba1733a7772ba01d2733,22,1,8.0,1,64426.0,160.0,134,0
68b3ba1733a7772ba01f9621,23,1,47.0,0,35847.0,152.0,279,0
68b3ba1633a7772ba01c0b86,23,1,36.0,1,43998.0,152.0,218,0
68b3ba1733a7772ba01cca83,47,1,35.0,0,51592.0,26.0,164,0
68b3ba1733a7772ba01f77a7,21,1,2.0,0,29963.0,160.0,168,0
68b3ba1733a7772ba01dc82f,23,1,40.0,0,30924.0,152.0,284,0
68b3ba1633a7772ba01a283c,24,1,14.0,1,66170.0,152.0,47,0
68b3ba1633a7772ba01a7e2a,28,1,46.0,0,19956.0,124.0,236,0
68b3ba1733a7772ba01e448b,50,1,30.0,0,27310.0,26.0,124,1
68b3ba1733a7772ba01dc828,24,1,11.0,1,22736.0,152.0,64,0
68b3ba1733a7772ba01f97a5,27,1,41.0,1,23024.0,152.0,72,0
68b3ba1633a7772ba01aa991,55,1,28.0,0,49871.0,26.0,87,0
68b3ba1733a7772ba01caa8d,24,1,45.0,1,30165.0,152.0,197,0
68b3ba1733a7772ba01f6cbb,29,1,11.0,0,36255.0,152.0,105,1
68b3ba1733a7772ba01ce296,35,1,28.0,0,37592.0,26.0,236,1
68b3ba1733a7772ba01c9632,28,1,28.0,0,58244.0,26.0,276,1
68b3ba1733a7772ba01f9beb,50,1,28.0,0,2630.0,26.0,215,1
68b3ba1733a7772ba01d020a,24,1,41.0,1,44750.0,152.0,121,0
68b3ba1633a7772ba01ad10b,50,1,8.0,0,42162.0,124.0,254,0
68b3ba1633a7772ba01bcbbf,24,1,10.0,1,28233.0,152.0,23,0
68b3ba1733a7772ba01d567d,23,1,35.0,1,2630.0,156.0,273,0
68b3ba1633a7772ba01c2abf,57,1,28.0,0,34680.0,26.0,44,0
68b3ba1733a7772ba01dfd25,25,1,15.0,1,32006.0,152.0,202,0
68b3ba1733a7772ba01fa06a,37,1,28.0,1,30779.0,124.0,14,0
68b3ba1733a7772ba01f41da,33,1,45.0,0,2630.0,157.0,199,0
68b3ba1633a7772ba01afffe,56,1,28.0,0,57671.0,26.0,108,0
68b3ba1633a7772ba01a0ea2,23,1,46.0,1,26622.0,152.0,108,0
68b3ba1733a7772ba01ccedd,47,1,35.0,1,23053.0,124.0,106,0
68b3ba1733a7772ba01d2cc3,73,0,28.0,0,22709.0,26.0,166,0
68b3ba1633a7772ba01a72ed,32,1,28.0,0,71409.0,122.0,203,0
68b3ba1733a7772ba01f84d6,26,1,28.0,1,43344.0,152.0,23,0
68b3ba1633a7772ba01b8878,27,1,33.0,1,25457.0,152.0,47,0
68b3ba1733a7772ba01ecef4,28,1,33.0,1,37525.0,152.0,160,0
68b3ba1733a7772ba01f8b9d,43,1,41.0,0,31223.0,124.0,10,1
68b3ba1633a7772ba01a51ab,59,1,8.0,1,2630.0,25.0,42,0
68b3ba1733a7772ba01fada2,21,1,3.0,0,24183.0,160.0,75,0
68b3ba1733a7772ba01ec08f,23,1,29.0,0,2630.0,152.0,281,0
68b3ba1733a7772ba01f443d,53,1,8.0,1,55961.0,26.0,276,0
68b3ba1733a7772ba01e470d,55,1,11.0,0,2630.0,157.0,220,0
68b3ba1733a7772ba01f8da4,45,1,48.0,0,2630.0,124.0,92,0
68b3ba1733a7772ba01f9c3b,55,1,30.0,0,31004.0,26.0,134,0
68b3ba1633a7772ba01bda39,27,1,24.0,1,22760.0,152.0,28,0
68b3ba1633a7772ba01a6a69,24,1,37.0,0,27775.0,152.0,228,0
68b3ba1633a7772ba01a230d,57,1,33.0,0,51147.0,152.0,237,0
68b3ba1733a7772ba01ed6da,20,1,2.0,0,35304.0,160.0,224,0
68b3ba1633a7772ba01a357b,24,1,30.0,1,25732.0,152.0,249,0
