_id,Age,Driving_License,Region_Code,Previously_Insured,Annual_Premium,Policy_Sales_Channel,Vintage,Response
68b3ba1733a7772ba01dba46,70,1,28.0,0,45431.0,122.0,109,1
68b3ba1633a7772ba01b0c3d,30,1,28.0,0,42052.0,26.0,272,0
68b3ba1633a7772ba01ae1c6,21,1,41.0,0,2630.0,124.0,45,0
68b3ba1733a7772ba01ce009,47,1,7.0,1,2630.0,29.0,52,0
68b3ba1733a7772ba01d98ef,28,1,30.0,1,54225.0,152.0,117,0
68b3ba1633a7772ba01b8c3e,21,1,45.0,1,17070.0,124.0,199,0
68b3ba1733a7772ba01e3646,25,1,30.0,1,30549.0,152.0,163,0
68b3ba1733a7772ba01d1580,24,1,10.0,0,15568.0,152.0,38,0
68b3ba1633a7772ba01a22aa,45,1,41.0,1,34856.0,124.0,297,0
68b3ba1733a7772ba01f121c,25,1,36.0,1,38611.0,151.0,103,0
68b3ba1633a7772ba01b6ab3,58,1,30.0,1,34939.0,152.0,235,0
68b3ba1733a7772ba01ca77d,30,1,7.0,0,38072.0,152.0,215,0
68b3ba1733a7772ba01d60a3,25,1,41.0,1,25532.0,152.0,65,0
68b3ba1633a7772ba01a4ef1,28,1,33.0,1,31183.0,152.0,99,0
68b3ba1633a7772ba01ae748,43,1,8.0,0,45835.0,7.0,241,0
68b3ba1733a7772ba01d4400,56,1,28.0,0,35595.0,124.0,69,0
68b3ba1733a7772ba01e55d5,25,1,29.0,1,60088.0,152.0,135,0
68b3ba1733a7772ba01dd41a,22,1,8.0,1,35726.0,152.0,77,0
68b3ba1733a7772ba01cb757,48,0,28.0,0,43726.0,24.0,235,0
68b3ba1733a7772ba01f70af,32,1,41.0,1,37429.0,152.0,226,0
68b3ba1733a7772ba01d40c2,40,1,28.0,0,35551.0,124.0,178,1
68b3ba1633a7772ba01b06a3,67,1,28.0,0,55123.0,26.0,81,0
68b3ba1733a7772ba01de0b5,50,1,3.0,0,34279.0,124.0,293,1
68b3ba1733a7772ba01d7ce7,23,1,14.0,1,24655.0,152.0,294,0
68b3ba1633a7772ba01c73a7,43,1,28.0,1,34002.0,26.0,240,0
68b3ba1733a7772ba01dee88,23,1,37.0,0,38099.0,151.0,98,0
68b3ba1733a7772ba01d204c,49,1,28.0,0,29230.0,124.0,218,0
68b3ba1733a7772ba01de583,51,1,30.0,0,30354.0,124.0,19,0
68b3ba1733a7772ba01fb212,37,1,12.0,0,32838.0,55.0,250,0
68b3ba1733a7772ba01d316e,68,1,28.0,1,27992.0,21.0,242,0
68b3ba1633a7772ba01ad6af,25,1,28.0,0,52382.0,152.0,196,0
68b3ba1733a7772ba01d0dec,39,1,41.0,0,24045.0,26.0,95,1
68b3ba1633a7772ba01a55bd,50,1,28.0,0,62411.0,52.0,127,0
68b3ba1733a7772ba01d7bd6,32,1,11.0,1,28118.0,152.0,289,0
68b3ba1733a7772ba01d8547,23,1,29.0,1,32276.0,152.0,176,0
68b3ba1733a7772ba01d2eaf,31,1,15.0,1,38433.0,152.0,173,0
68b3ba1733a7772ba01cee52,31,1,8.0,0,40384.0,7.0,158,0
68b3ba1733a7772ba01db99a,25,1,8.0,1,62866.0,152.0,155,0
68b3ba1633a7772ba01aeaf6,40,1,28.0,1,28069.0,26.0,218,0
68b3ba1733a7772ba01dd3b9,21,1,50.0,0,38717.0,152.0,59,0
68b3ba1733a7772ba01cbbed,23,1,26.0,0,38099.0,152.0,143,0
68b3ba1733a7772ba01d96ac,53,1,8.0,1,49121.0,124.0,184,0
68b3ba1733a7772ba01e0ee8,46,1,28.0,1,28876.0,26.0,43,0
68b3ba1733a7772ba01c9486,39,1,47.0,1,25553.0,16.0,58,0
68b3ba1733a7772ba01f8fe9,57,1,8.0,1,47258.0,26.0,65,0
68b3ba1733a7772ba01daa59,54,1,28.0,0,33588.0,26.0,252,1
68b3ba1733a7772ba01fa178,44,1,28.0,0,30632.0,26.0,221,0
68b3ba1633a7772ba01b3798,27,1,7.0,1,36338.0,152.0,93,0
68b3ba1633a7772ba01b2b11,60,1,35.0,0,32260.0,116.0,46,0
68b3ba1633a7772ba01a78f5,26,1,8.0,1,38187.0,152.0,167,0
68b3ba1633a7772ba01a8a44,24,1,28.0,0,49323.0,152.0,69,1
68b3ba1733a7772ba01f5c07,27,1,50.0,0,44112.0,152.0,191,0
68b3ba1633a7772ba01a49b4,34,1,28.0,1,31347.0,151.0,160,0
68b3ba1733a7772ba01ecf6e,43,1,28.0,0,43305.0,124.0,151,1
68b3ba1633a7772ba01c44a2,44,1,14.0,0,2630.0,156.0,48,1
68b3ba1633a7772ba01bbc47,27,1,8.0,1,39812.0,152.0,159,0
68b3ba1633a7772ba01b2ff1,62,1,28.0,0,46213.0,26.0,258,0
68b3ba1633a7772ba01b70c0,35,1,41.0,0,29192.0,124.0,194,1
68b3ba1733a7772ba01d2516,31,1,46.0,1,19747.0,151.0,117,0
68b3ba1733a7772ba01f78da,55,1,16.0,0,2630.0,160.0,269,0
68b3ba1733a7772ba01fc1c1,37,1,7.0,0,2630.0,124.0,81,0
68b3ba1733a7772ba01dac65,30,1,21.0,1,30932.0,152.0,292,0
68b3ba1733a7772ba01f9fe1,25,1,46.0,1,17890.0,152.0,78,0
68b3ba1733a7772ba01cde1e,22,1,3.0,0,2630.0,156.0,38,0
68b3ba1633a7772ba01c2d78,26,1,29.0,1,41066.0,152.0,139,0
68b3ba1733a7772ba01f799e,61,1,28.0,0,37047.0,124.0,297,0
68b3ba1633a7772ba01a715e,33,1,10.0,1,27793.0,152.0,197,0
68b3ba1733a7772ba01de8e7,60,1,28.0,0,38757.0,124.0,163,0
68b3ba1733a7772ba01df3be,32,1,29.0,0,38017.0,124.0,161,1
68b3ba1733a7772ba01f2579,21,1,32.0,1,28213.0,152.0,44,0
68b3ba1633a7772ba01b8951,42,1,28.0,0,29961.0,163.0,152,0
68b3ba1733a7772ba01daa36,30,1,18.0,1,39661.0,152.0,206,0
68b3ba1633a7772ba01c0ea6,61,1,28.0,0,34895.0,122.0,160,0
68b3ba1633a7772ba01a0a2a,47,1,48.0,0,2630.0,124.0,170,0
68b3ba1733a7772ba01dc297,51,1,28.0,0,48249.0,26.0,12,0
68b3ba1733a7772ba01d4fee,74,1,28.0,0,38588.0,26.0,117,0
68b3ba1633a7772ba01b3894,43,1,0.0,0,2630.0,26.0,226,0
68b3ba1733a7772ba01d5120,32,1,41.0,0,2630.0,157.0,209,0
68b3ba1633a7772ba01c45b9,21,1,50.0,0,38871.0,152.0,208,0
68b3ba1633a7772ba01a71fd,23,1,46.0,1,31661.0,152.0,100,0
68b3ba1633a7772ba01a8d33,30,1,6.0,1,31097.0,124.0,174,0
68b3ba1733a7772ba01de58a,30,1,37.0,1,33961.0,152.0,139,0
68b3ba1633a7772ba01b83b7,32,1,2.0,1,30794.0,152.0,238,0
68b3ba1633a7772ba01c1ded,23,1,36.0,1,26417.0,151.0,262,0
68b3ba1733a7772ba01dc3ce,52,1,28.0,0,61893.0,124.0,58,0
68b3ba1733a7772ba01dffae,38,1,41.0,0,29887.0,124.0,141,0
68b3ba1633a7772ba01a5b9d,45,1,35.0,0,2630.0,157.0,160,0
68b3ba1733a7772ba01f78b0,27,1,21.0,1,27847.0,152.0,244,0
68b3ba1733a7772ba01fab4f,30,1,41.0,1,40720.0,152.0,109,0
68b3ba1733a7772ba01cac5a,33,1,30.0,0,31784.0,154.0,27,0
68b3ba1633a7772ba01a08c8,25,1,35.0,0,37712.0,152.0,217,0
68b3ba1733a7772ba01ee7b0,41,1,28.0,0,47828.0,124.0,224,0
68b3ba1633a7772ba01c61bf,24,1,41.0,1,2630.0,152.0,201,0
68b3ba1733a7772ba01ccc84,39,1,14.0,0,31601.0,124.0,271,0
68b3ba1733a7772ba01e5b5e,23,1,29.0,1,27064.0,152.0,216,0
68b3ba1733a7772ba01caab8,72,1,28.0,0,39134.0,26.0,34,1
68b3ba1633a7772ba01b759e,20,1,30.0,0,35980.0,160.0,88,1
68b3ba1633a7772ba01ba650,42,1,3.0,1,24864.0,152.0,89,0
68b3ba1733a7772ba01cbc65,46,1,29.0,1,37151.0,21.0,253,0
68b3ba1733a7772ba01e9511,28,1,11.0,1,27044.0,152.0,27,0
68b3ba1733a7772ba01cac0c,22,1,46.0,1,24802.0,152.0,135,0
68b3ba1733a7772ba01ebaa0,42,1,44.0,0,2630.0,154.0,72,0
68b3ba1733a7772ba01e19b1,46,1,28.0,1,39258.0,26.0,262,0
68b3ba1733a7772ba01fc3f6,39,1,7.0,1,30553.0,124.0,173,0
68b3ba1733a7772ba01f0912,24,1,23.0,1,35431.0,152.0,256,0
68b3ba1633a7772ba01b4979,25,1,36.0,1,43253.0,152.0,22,0
68b3ba1733a7772ba01fc781,22,1,41.0,1,37825.0,153.0,283,0
68b3ba1633a7772ba01c3346,68,1,28.0,1,52050.0,122.0,170,0
68b3ba1733a7772ba01ed786,47,1,28.0,0,59426.0,26.0,187,0
68b3ba1633a7772ba01be386,61,1,46.0,1,2630.0,11.0,238,0
68b3ba1733a7772ba01ce46b,42,1,28.0,0,43624.0,26.0,206,1
68b3ba1633a7772ba01c0e8f,41,1,28.0,0,42106.0,124.0,186,0
68b3ba1733a7772ba01d6199,23,1,8.0,1,41775.0,152.0,240,0
68b3ba1733a7772ba01ee404,45,1,5.0,0,33696.0,26.0,11,1
68b3ba1733a7772ba01e82d1,55,1,28.0,0,2630.0,26.0,16,1
68b3ba1733a7772ba01ee05e,43,1,28.0,0,2630.0,26.0,275,0
68b3ba1733a7772ba01df598,27,1,29.0,1,24095.0,152.0,174,0
68b3ba1633a7772ba01aaac3,75,1,28.0,1,56370.0,124.0,271,0
68b3ba1633a7772ba01bf13e,24,1,6.0,1,36582.0,152.0,142,0
68b3ba1633a7772ba01bc474,57,1,47.0,1,18346.0,124.0,132,0
68b3ba1633a7772ba01a0d24,48,1,28.0,0,54924.0,124.0,67,0
68b3ba1733a7772ba01cdd6f,27,1,30.0,0,17800.0,124.0,193,1
68b3ba1733a7772ba01eb2bd,55,1,14.0,1,23157.0,124.0,262,0
68b3ba1633a7772ba01c4543,25,1,35.0,1,35316.0,152.0,199,0
68b3ba1733a7772ba01d799f,62,1,28.0,0,35535.0,124.0,208,0
68b3ba1633a7772ba01a5a59,27,1,14.0,0,25795.0,152.0,31,0
68b3ba1633a7772ba01a9681,43,1,43.0,0,36276.0,124.0,140,0
68b3ba1633a7772ba01b5c27,20,1,11.0,0,20101.0,160.0,255,0
68b3ba1633a7772ba01c38f5,26,1,28.0,0,63906.0,124.0,181,0
68b3ba1633a7772ba01a69ce,53,1,28.0,0,48257.0,26.0,128,0
68b3ba1633a7772ba01a1eb7,50,1,28.0,1,43581.0,124.0,125,0
68b3ba1733a7772ba01df4ea,26,1,28.0,1,27698.0,152.0,17,0
68b3ba1733a7772ba01dca10,22,1,12.0,1,2630.0,152.0,215,0
68b3ba1733a7772ba01f62c5,34,1,29.0,0,26330.0,124.0,120,0
68b3ba1733a7772ba01d0cad,58,1,28.0,0,50119.0,26.0,181,1
68b3ba1733a7772ba01eda62,33,1,30.0,0,2630.0,163.0,253,0
68b3ba1633a7772ba01b5028,27,1,6.0,1,2630.0,152.0,64,0
68b3ba1733a7772ba01f8cb1,28,1,9.0,1,24536.0,152.0,129,0
68b3ba1733a7772ba01e6989,25,1,30.0,0,2630.0,156.0,93,0
68b3ba1633a7772ba01b06db,22,1,46.0,1,33753.0,152.0,145,0
68b3ba1733a7772ba01de93d,50,1,12.0,0,28853.0,124.0,169,0
68b3ba1733a7772ba01db6db,26,1,39.0,1,32854.0,152.0,220,0
68b3ba1733a7772ba01e5e89,62,1,8.0,0,33233.0,152.0,125,0
68b3ba1733a7772ba01f6de1,47,1,28.0,1,44000.0,13.0,294,0
68b3ba1633a7772ba01c170d,51,1,8.0,1,29058.0,26.0,232,0
68b3ba1633a7772ba01c6f44,26,1,12.0,0,32807.0,152.0,83,0
68b3ba1733a7772ba01e3fb7,47,1,28.0,0,43210.0,124.0,142,0
68b3ba1633a7772ba01b32a8,26,1,30.0,1,28365.0,152.0,235,0
68b3ba1733a7772ba01cb74c,29,1,33.0,1,2630.0,152.0,242,0
68b3ba1733a7772ba01de9ac,21,1,3.0,1,28058.0,152.0,254,0
68b3ba1733a7772ba01f8d06,37,1,28.0,0,58820.0,124.0,248,0
68b3ba1733a7772ba01e1713,74,1,20.0,0,2630.0,124.0,142,0
68b3ba1733a7772ba01cdddf,64,0,28.0,0,29515.0,26.0,278,0
68b3ba1733a7772ba01ddff7,52,1,28.0,1,2630.0,26.0,105,0
68b3ba1733a7772ba01fa183,55,1,15.0,0,46392.0,26.0,295,0
68b3ba1733a7772ba01d4ec3,57,1,48.0,1,2630.0,15.0,133,0
68b3ba1633a7772ba01c1118,23,1,50.0,1,33101.0,152.0,234,0
68b3ba1733a7772ba01f74bb,22,1,46.0,1,37991.0,152.0,86,0
68b3ba1733a7772ba01d0b51,27,1,37.0,1,27896.0,152.0,254,0
68b3ba1633a7772ba01bae5c,64,1,11.0,0,2630.0,26.0,179,1
68b3ba1733a7772ba01fa2ac,21,1,28.0,1,55169.0,152.0,187,0
68b3ba1733a7772ba01f7c3e,36,1,39.0,0,2630.0,156.0,219,0
68b3ba1733a7772ba01f5ba9,74,1,13.0,0,21982.0,124.0,46,0
68b3ba1733a7772ba01e1a16,55,1,36.0,0,2630.0,26.0,39,0
68b3ba1733a7772ba01f14fd,36,1,46.0,1,25733.0,26.0,23,0
68b3ba1633a7772ba01bded2,66,1,19.0,0,38371.0,124.0,296,0
68b3ba1633a7772ba01c2258,30,1,5.0,0,30884.0,152.0,176,0
68b3ba1733a7772ba01da62e,26,1,25.0,1,27255.0,152.0,135,0
68b3ba1733a7772ba01ed08d,64,1,28.0,1,58301.0,152.0,237,0
68b3ba1733a7772ba01dc91c,25,1,13.0,1,25580.0,160.0,227,0
68b3ba1733a7772ba01cd563,26,1,38.0,1,28759.0,152.0,237,0
68b3ba1633a7772ba01beee8,46,1,11.0,0,2630.0,124.0,286,1
68b3ba1733a7772ba01eae86,23,1,33.0,1,33263.0,152.0,288,0
68b3ba1733a7772ba01d4fb2,28,1,14.0,1,22702.0,152.0,105,0
68b3ba1633a7772ba01af0fc,39,1,28.0,0,2630.0,156.0,124,0
68b3ba1733a7772ba01d7dbe,60,1,41.0,0,27560.0,152.0,236,0
68b3ba1633a7772ba01a85fb,24,1,12.0,1,27325.0,152.0,203,0
68b3ba1633a7772ba01c640c,24,1,37.0,0,28741.0,152.0,44,0
68b3ba1733a7772ba01cbca2,24,1,36.0,0,29759.0,152.0,48,0
68b3ba1633a7772ba01b7030,23,1,8.0,1,51225.0,152.0,254,0
68b3ba1733a7772ba01f5961,40,1,28.0,0,47453.0,124.0,122,1
68b3ba1633a7772ba01c6d10,46,1,3.0,0,21009.0,26.0,40,1
68b3ba1633a7772ba01aa6f7,42,1,41.0,1,94843.0,124.0,24,0
68b3ba1733a7772ba01ddcb0,28,1,41.0,1,25878.0,152.0,185,0
68b3ba1733a7772ba01ed4e8,21,1,8.0,1,52965.0,152.0,258,0
68b3ba1733a7772ba01e4d7f,25,1,41.0,1,2630.0,152.0,187,0
68b3ba1633a7772ba01ba740,49,1,11.0,0,32661.0,26.0,297,1
68b3ba1733a7772ba01c97ad,39,1,23.0,1,29035.0,26.0,158,0
68b3ba1733a7772ba01d460a,31,1,28.0,0,2630.0,156.0,145,0
68b3ba1733a7772ba01dd876,39,1,28.0,0,44097.0,26.0,151,1
68b3ba1733a7772ba01f5e21,26,1,28.0,1,38853.0,152.0,12,0
68b3ba1733a7772ba01f181a,37,1,27.0,0,2630.0,163.0,161,0
68b3ba1633a7772ba01ad739,32,1,17.0,0,33899.0,124.0,115,0
68b3ba1733a7772ba01f443a,36,1,28.0,0,26654.0,26.0,169,0
68b3ba1733a7772ba01e487a,33,1,6.0,0,21738.0,152.0,212,1
68b3ba1633a7772ba01b3d91,42,1,28.0,0,61252.0,154.0,266,0
68b3ba1633a7772ba01bc8b7,38,1,31.0,0,2630.0,154.0,288,0
68b3ba1733a7772ba01d41ff,48,1,28.0,0,42826.0,124.0,78,0
68b3ba1633a7772ba01b86de,51,1,15.0,0,32188.0,14.0,157,1
68b3ba1733a7772ba01df788,45,1,3.0,1,34125.0,26.0,268,0
68b3ba1633a7772ba01b6b01,24,1,36.0,1,58938.0,152.0,15,0
68b3ba1633a7772ba01b5f34,53,1,28.0,1,40743.0,124.0,58,0
68b3ba1633a7772ba01c658f,40,1,28.0,0,47009.0,124.0,112,1
68b3ba1633a7772ba01c7f77,30,1,7.0,1,44834.0,124.0,115,0
68b3ba1633a7772ba01a99aa,25,1,16.0,0,44351.0,152.0,294,0
68b3ba1633a7772ba01ac865,25,1,10.0,0,29466.0,152.0,269,0
68b3ba1733a7772ba01ca17e,45,1,28.0,0,37461.0,26.0,249,1
68b3ba1733a7772ba01d5bbf,53,1,11.0,1,2630.0,116.0,281,0
68b3ba1733a7772ba01dabfc,29,1,2.0,1,33955.0,152.0,79,0
68b3ba1733a7772ba01fb2e2,21,1,21.0,1,19396.0,152.0,180,0
68b3ba1733a7772ba01d9a94,21,1,33.0,0,33519.0,160.0,46,0
68b3ba1733a7772ba01f2165,45,1,28.0,0,37321.0,52.0,288,0
68b3ba1633a7772ba01ae0ee,44,1,46.0,1,37370.0,124.0,274,0
68b3ba1633a7772ba01a8cd5,24,1,36.0,1,34523.0,152.0,52,0
68b3ba1733a7772ba01e17fd,56,1,28.0,0,35445.0,26.0,56,1
68b3ba1633a7772ba01be902,34,1,8.0,0,2630.0,124.0,22,1
68b3ba1733a7772ba01d518d,65,1,48.0,0,2630.0,15.0,275,0
68b3ba1733a7772ba01ed379,23,1,5.0,1,30337.0,152.0,82,0
68b3ba1633a7772ba01b1f92,20,1,36.0,0,33844.0,160.0,224,0
68b3ba1733a7772ba01cfb23,64,1,48.0,0,2630.0,124.0,166,1
68b3ba1633a7772ba01a8773,22,1,41.0,0,43294.0,152.0,112,0
68b3ba1733a7772ba01eadb8,34,1,14.0,0,35261.0,30.0,128,0
68b3ba1733a7772ba01dc8ed,28,1,28.0,1,22614.0,152.0,241,0
68b3ba1733a7772ba01f6a58,43,1,39.0,0,2630.0,124.0,197,0
68b3ba1733a7772ba01fa0c0,37,1,30.0,0,2630.0,156.0,76,0
68b3ba1633a7772ba01a3ae9,45,1,28.0,0,57306.0,26.0,273,0
68b3ba1633a7772ba01a7635,21,1,32.0,0,2630.0,160.0,280,0
68b3ba1633a7772ba01c48a7,47,1,46.0,0,51685.0,26.0,83,0
68b3ba1733a7772ba01f6cad,68,1,47.0,1,40659.0,16.0,223,0
68b3ba1633a7772ba01be031,39,1,46.0,1,25651.0,124.0,205,0
68b3ba1633a7772ba01ad439,30,1,41.0,0,45192.0,152.0,63,0
68b3ba1633a7772ba01b593e,28,1,28.0,0,39339.0,152.0,199,0
68b3ba1633a7772ba01bf572,65,1,8.0,0,55777.0,124.0,128,0
68b3ba1633a7772ba01bfc5f,24,1,23.0,1,2630.0,152.0,257,0
68b3ba1633a7772ba01a6d7a,25,1,27.0,1,33230.0,152.0,278,0
68b3ba1733a7772ba01eae6f,66,1,8.0,1,40226.0,26.0,69,0
68b3ba1733a7772ba01f7650,25,1,29.0,1,28749.0,152.0,167,0
68b3ba1733a7772ba01ece66,45,1,28.0,0,2630.0,124.0,142,0
68b3ba1733a7772ba01e9945,35,1,30.0,0,2630.0,157.0,206,0
68b3ba1633a7772ba01ba8b4,56,1,28.0,0,38555.0,37.0,78,0
68b3ba1633a7772ba01a36af,43,1,46.0,0,2630.0,31.0,52,0
68b3ba1733a7772ba01cd59a,46,1,50.0,0,23831.0,124.0,163,0
68b3ba1733a7772ba01d0f7a,75,1,28.0,0,39995.0,124.0,298,0
68b3ba1633a7772ba01c8743,78,1,48.0,1,2630.0,26.0,17,0
68b3ba1733a7772ba01ec93b,25,1,15.0,0,41603.0,152.0,222,0
68b3ba1733a7772ba01e42cc,20,1,50.0,0,41935.0,160.0,147,0
68b3ba1733a7772ba01f5863,21,1,37.0,1,31783.0,160.0,22,0
68b3ba1733a7772ba01cc333,20,1,27.0,0,24930.0,160.0,55,0
68b3ba1633a7772ba01b1302,25,1,25.0,1,27707.0,152.0,75,0
68b3ba1733a7772ba01f0dda,64,1,28.0,1,31402.0,13.0,217,0
68b3ba1733a7772ba01d1881,61,1,28.0,1,54377.0,26.0,232,0
68b3ba1733a7772ba01c9068,23,1,41.0,1,34032.0,153.0,114,0
68b3ba1733a7772ba01d395e,21,1,8.0,1,31974.0,160.0,63,0
68b3ba1733a7772ba01dc44f,27,1,23.0,0,2630.0,156.0,205,0
68b3ba1633a7772ba01c21d4,69,1,29.0,0,24377.0,124.0,123,0
68b3ba1733a7772ba01d69b1,40,1,25.0,0,2630.0,156.0,49,0
68b3ba1733a7772ba01e17da,31,1,28.0,0,46531.0,124.0,169,0
68b3ba1633a7772ba01b2982,36,1,18.0,1,29790.0,124.0,57,0
68b3ba1733a7772ba01d1155,52,1,28.0,0,50329.0,156.0,273,0
68b3ba1733a7772ba01e1d9a,46,1,28.0,0,2630.0,26.0,98,0
68b3ba1633a7772ba01ad582,42,1,28.0,0,37241.0,26.0,227,1
68b3ba1733a7772ba01d580c,58,1,28.0,0,53106.0,26.0,297,0
68b3ba1633a7772ba01a3874,33,1,28.0,1,44830.0,26.0,283,0
68b3ba1733a7772ba01e6870,22,1,35.0,1,21088.0,152.0,127,0
68b3ba1633a7772ba01c33db,25,1,43.0,1,2630.0,152.0,255,0
68b3ba1733a7772ba01e1196,24,1,22.0,1,24282.0,152.0,212,0
68b3ba1733a7772ba01d54f4,22,1,46.0,1,29139.0,152.0,41,0
68b3ba1733a7772ba01ee075,24,1,36.0,0,2630.0,152.0,67,0
68b3ba1633a7772ba01c1df3,26,1,46.0,1,25279.0,124.0,43,0
68b3ba1733a7772ba01e5691,80,1,28.0,0,23741.0,124.0,238,0
68b3ba1633a7772ba01bdfc2,24,1,5.0,0,24916.0,152.0,32,0
68b3ba1733a7772ba01d222f,33,1,36.0,0,41194.0,154.0,189,0
68b3ba1633a7772ba01aca40,67,1,15.0,1,55928.0,14.0,91,0
68b3ba1633a7772ba01b7116,40,1,37.0,0,35340.0,124.0,225,0
68b3ba1733a7772ba01e0170,24,1,24.0,1,2630.0,160.0,153,0
68b3ba1733a7772ba01cfee4,25,1,14.0,0,24876.0,152.0,200,0
68b3ba1733a7772ba01fc67c,40,1,39.0,1,37505.0,124.0,227,0
68b3ba1633a7772ba01b4442,24,1,15.0,1,42152.0,152.0,257,0
68b3ba1733a7772ba01f6ada,22,1,12.0,1,34174.0,152.0,16,0
68b3ba1733a7772ba01dcc7c,25,1,30.0,1,27939.0,152.0,151,0
68b3ba1733a7772ba01f2c1f,29,1,8.0,0,35055.0,152.0,80,0
68b3ba1633a7772ba01b4c6b,50,1,28.0,0,46663.0,26.0,288,0
68b3ba1733a7772ba01f7b84,23,1,15.0,1,27098.0,152.0,198,0
68b3ba1733a7772ba01f0c1a,28,1,14.0,1,15513.0,152.0,214,0
68b3ba1633a7772ba01a8ba3,34,1,12.0,0,2630.0,157.0,284,1
68b3ba1733a7772ba01f3fb4,23,1,6.0,1,26982.0,26.0,33,0
68b3ba1733a7772ba01d3fba,27,1,6.0,1,27699.0,152.0,110,0
68b3ba1633a7772ba01bdf79,38,1,11.0,0,31109.0,124.0,124,0
68b3ba1733a7772ba01da1b1,50,1,45.0,0,2630.0,124.0,149,0
68b3ba1733a7772ba01f8c8b,69,1,28.0,0,34681.0,158.0,290,1
68b3ba1733a7772ba01f2123,66,1,46.0,0,55156.0,26.0,254,0
68b3ba1633a7772ba01c08d3,24,1,13.0,0,23429.0,152.0,156,0
68b3ba1633a7772ba01c16b5,51,1,28.0,0,63718.0,26.0,105,1
68b3ba1733a7772ba01d8ec9,55,1,28.0,0,25712.0,124.0,240,1
68b3ba1633a7772ba01b84a4,28,1,50.0,0,2630.0,156.0,228,0
68b3ba1633a7772ba01c81b4,38,1,14.0,0,27211.0,26.0,210,0
68b3ba1733a7772ba01f1307,57,1,41.0,1,40584.0,136.0,66,0
68b3ba1633a7772ba01bd18e,47,1,28.0,0,46152.0,26.0,251,0
68b3ba1733a7772ba01f176f,62,1,28.0,0,39159.0,26.0,221,0
68b3ba1633a7772ba01c6600,46,1,47.0,1,2630.0,16.0,257,0
68b3ba1633a7772ba01b392a,26,1,11.0,1,34981.0,152.0,112,0
68b3ba1733a7772ba01e97be,23,1,9.0,0,29668.0,26.0,141,0
68b3ba1633a7772ba01aea81,63,1,8.0,1,58930.0,124.0,76,0
68b3ba1733a7772ba01f9ca0,58,1,28.0,0,33248.0,26.0,14,0
68b3ba1633a7772ba01b7aa2,23,1,8.0,0,20214.0,152.0,52,0
68b3ba1633a7772ba01ad0e0,22,1,15.0,1,39215.0,152.0,32,0
68b3ba1733a7772ba01e7f27,27,1,11.0,1,24874.0,152.0,157,0
68b3ba1633a7772ba01ae25c,52,1,43.0,0,36308.0,26.0,293,0
68b3ba1733a7772ba01e55b1,25,1,28.0,1,37922.0,152.0,185,0
68b3ba1633a7772ba01a7dc2,40,1,46.0,1,41375.0,152.0,230,0
68b3ba1733a7772ba01d91d6,27,1,28.0,1,44722.0,152.0,10,0
68b3ba1633a7772ba01c1dfd,39,1,8.0,0,2630.0,26.0,184,0
68b3ba1633a7772ba01a49d1,22,1,27.0,0,28503.0,152.0,275,0
68b3ba1733a7772ba01cdd63,47,1,41.0,0,26734.0,12.0,215,0
68b3ba1733a7772ba01e7081,57,1,28.0,0,2630.0,26.0,152,0
68b3ba1633a7772ba01a034a,27,1,29.0,1,16168.0,152.0,177,0
68b3ba1733a7772ba01e4212,23,1,43.0,1,38818.0,152.0,127,0
68b3ba1633a7772ba01b064f,56,1,28.0,0,30875.0,26.0,129,0
68b3ba1633a7772ba01a53b7,30,1,23.0,1,30457.0,152.0,294,0
68b3ba1733a7772ba01d17a9,42,1,29.0,1,2630.0,152.0,175,0
68b3ba1633a7772ba01a6cd7,22,1,8.0,0,42048.0,152.0,261,0
68b3ba1633a7772ba01a0046,22,1,37.0,0,30266.0,160.0,88,0
68b3ba1633a7772ba01bf22a,71,1,28.0,0,28376.0,122.0,162,0
68b3ba1633a7772ba01bcd45,28,1,46.0,0,37635.0,152.0,131,1
68b3ba1733a7772ba01eb600,26,1,47.0,1,40572.0,152.0,109,0
68b3ba1633a7772ba01b747c,21,1,35.0,1,43752.0,152.0,266,0
68b3ba1633a7772ba01b4192,64,1,28.0,1,48108.0,26.0,121,0
68b3ba1733a7772ba01cfec6,21,1,49.0,0,30272.0,163.0,141,0
68b3ba1633a7772ba01b33e6,24,1,8.0,1,2630.0,152.0,297,0
68b3ba1633a7772ba01b7bc4,41,1,37.0,0,2630.0,156.0,187,0
68b3ba1733a7772ba01de3c2,52,1,28.0,1,41260.0,26.0,114,0
68b3ba1733a7772ba01f0b51,25,1,29.0,0,59119.0,26.0,168,1
68b3ba1633a7772ba01a905a,47,1,8.0,0,29675.0,154.0,23,0
68b3ba1733a7772ba01d96fc,48,1,46.0,1,26493.0,154.0,14,0
68b3ba1633a7772ba01b9966,59,1,35.0,0,2630.0,124.0,297,0
68b3ba1633a7772ba01c8679,45,1,15.0,1,28548.0,14.0,116,0
68b3ba1633a7772ba01aabec,48,1,10.0,1,2630.0,157.0,203,0
68b3ba1733a7772ba01edd1d,45,1,28.0,0,31128.0,26.0,297,0
68b3ba1733a7772ba01efcd0,40,1,38.0,0,27525.0,26.0,59,0
68b3ba1733a7772ba01f6122,24,1,29.0,1,37258.0,152.0,104,0
68b3ba1633a7772ba01a6d71,64,1,28.0,1,46490.0,26.0,100,0
68b3ba1733a7772ba01eed97,43,1,28.0,0,32135.0,124.0,46,1
